time,scenario,motion_type,x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,vx_tx,vy_tx,vz_tx,vx_rx,vy_rx,vz_rx,distance,velocity,acceleration,los_angle_tx,los_angle_rx,los_ele_tx,los_ele_rx,velocity_angle,mobility_factor,phi_tx_optimal,theta_tx_optimal,phi_rx_optimal,theta_rx_optimal
4.8,25,real,24.1078899911333,-8.38225463464733,6.9768105417877,5.56506758807293,-18.2551433013083,8.41461832577596,3.87171284382035,1.83577795161416,3.60686736462246,-0.339629567600928,1.4054334856451,-1.41525923949526,21.0565306857378,6.56828416661557,0.29617361187659,-151.967501607334,28.0324983926655,86.0846128251941,93.9153871748059,5.83463155820357,0.345662764028421,208.032498392666,86.0846128251941,28.0324983926655,93.9153871748059
4.9,25,real,24.5875536013234,-8.17008000697846,7.26819473565042,5.54465518131283,-18.1202087527438,8.27217256182643,4.79663610190049,2.12174627668863,2.91384193862722,-0.204124067600928,1.3493454856451,-1.42445763949526,21.5091844049838,6.665211810919,0.0969276443034337,-152.412425774049,27.587574225951,87.3246498082557,92.6753501917443,8.78033064731266,0.354196898763515,207.587574225951,87.3246498082557,27.587574225951,92.6753501917443
0,26,real,20.8106039058614,19.5013993684029,5.09823934266854,25,14.6019019506297,6.37489145045622,-2.75833153993465,0.028295781327405,0,2.36672079247935,-0.685629213337536,0,6.57160217790674,5.1745386565364,0,-49.467356543478,130.532643456522,78.7980337779353,101.201966222065,172.069672360325,0.689749508202739,310.532643456522,78.7980337779353,130.532643456522,101.201966222065
0.1,26,real,20.5212392045394,19.5069886043045,5.07966127530409,25,14.5322498874393,6.3710318728406,-2.89364701321959,0.0558923590161231,-0.185780673644485,-1.98414073290485,-0.69652063190463,-0.0385957761562282,6.81725469556584,1.18953368043402,-3.98500497610238,-48.003269935815,131.996730064185,79.0806664344059,100.919333565594,140.399851874582,0.640038263631618,311.996730064185,79.0806664344059,131.996730064185,100.919333565594
0.2,26,real,20.2103881959973,19.5171370204954,5.03334489829519,24.817192814573,14.4587446666546,6.36061299261738,-3.10851008542165,0.101484161908625,-0.463163770088994,-1.82807185427009,-0.735052207846627,-0.104188802232141,6.9693344440722,1.57104366243133,0.381509981997311,-47.6750895933937,132.324910406606,79.0213019562161,100.978698043784,146.842596956691,0.642153217984657,312.324910406606,79.0213019562161,132.324910406606,100.978698043784
0.3,26,real,19.8788359141918,19.5312170881729,4.960392514853,24.6493247952005,14.3810704343688,6.34257262190369,-3.31552281805478,0.14080067677488,-0.729523834421898,-1.67868019372493,-0.776742322857675,-0.180403707136904,7.15485824931866,1.95516542706422,0.384121764632886,-47.1916114046614,132.808388595339,78.8615387025323,101.138461297468,150.726900306352,0.644548754873877,312.808388595339,78.8615387025323,132.808388595339,101.138461297468
0.4,26,real,19.534478880699,19.54564183497,4.87094035738681,24.4911043554506,14.2994214684852,6.31631261506969,-3.44357033492781,0.144247467971575,-0.894521574661913,-1.58220439749945,-0.816489658836659,-0.262600068339995,7.36071091634196,2.18792682007385,0.232761393009634,-46.625831813677,133.374168186323,78.6756349554243,101.324365044576,152.699646900746,0.641153350465029,313.374168186323,78.6756349554243,133.374168186323,101.324365044576
0.5,26,real,19.1832319417576,19.5584750362054,4.77330737744608,24.3386782876951,14.2141212599247,6.28166623947961,-3.51246938941466,0.128332012353485,-0.976329799407273,-1.52426067755439,-0.853002085604504,-0.346463755900791,7.57732741595356,2.30493421305134,0.117007392977491,-46.0307273214541,133.969272678546,78.5178802505282,101.482119749472,153.730113035659,0.632904582627766,313.969272678546,78.5178802505282,133.969272678546,101.482119749472
0.6,26,real,18.8271822750929,19.5699055179056,4.6720213417394,24.190876369152,14.1262662016825,6.24147716768852,-3.56049666664674,0.114304817002018,-1.01286035706678,-1.47801918543066,-0.878550582422073,-0.401890717910923,7.80164180986159,2.38657876549422,0.0816445524428753,-45.4238270535361,134.576172946464,78.3946176419224,101.605382358078,154.509759981969,0.621393572149469,314.576172946464,78.3946176419224,134.576172946464,101.605382358078
0.7,26,real,18.467798411465,19.5802929755867,4.56992435906449,24.0468424521887,14.0371711449535,6.19953177477243,-3.59383863627883,0.10387457681131,-1.02096982674912,-1.44033916963346,-0.890950567289744,-0.419453929160952,8.03165937816757,2.44725527790397,0.0606765124097581,-44.814947565417,135.185052434583,78.2935239524073,101.706476047593,155.205071570774,0.607007767466116,315.185052434583,78.2935239524073,135.185052434583,101.706476047593
